epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
255,16107.2,0.33335,0.47807,0.24062,0.94691,0.87882,0.93439,0.64179,0.41391,0.40586,0.35649,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,16146.5,0.33471,0.46785,0.23635,0.94896,0.87287,0.93287,0.63766,0.41612,0.41087,0.35946,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,16185.6,0.3126,0.46292,0.22466,0.9474,0.87503,0.93199,0.63847,0.41522,0.41035,0.35916,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,16224.9,0.31632,0.45775,0.22275,0.94943,0.87063,0.93229,0.64,0.41464,0.40988,0.35787,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
259,16264.1,0.29889,0.45726,0.21739,0.94986,0.87227,0.9343,0.63856,0.41602,0.40951,0.35837,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
260,16303.1,0.30486,0.45783,0.21934,0.94683,0.87609,0.93444,0.64008,0.41547,0.407,0.3596,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
261,16342.4,0.30622,0.46143,0.22136,0.94598,0.87664,0.93243,0.64081,0.41453,0.4065,0.3578,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
262,16381.6,0.4156,0.48745,0.28644,0.94598,0.87718,0.93225,0.63901,0.41346,0.40891,0.35528,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
263,16420.8,0.31965,0.46764,0.22953,0.94323,0.8797,0.93482,0.63893,0.41592,0.41098,0.35912,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
264,16460,0.31155,0.45751,0.21186,0.94372,0.88264,0.93467,0.63534,0.41769,0.41078,0.36075,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
265,16499.1,0.31398,0.45745,0.2203,0.94492,0.88017,0.9352,0.63426,0.41988,0.41177,0.36352,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
266,16538.3,0.31039,0.45613,0.21835,0.94488,0.87961,0.93275,0.63285,0.42011,0.41221,0.36464,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
267,16577.4,0.32417,0.46062,0.2231,0.94298,0.87561,0.93166,0.63333,0.4189,0.41194,0.36438,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
268,16616.8,0.35691,0.48536,0.24573,0.94529,0.87336,0.93117,0.63245,0.42109,0.41157,0.36606,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134
269,16655.9,0.31837,0.45284,0.22359,0.94673,0.87301,0.9311,0.63256,0.42105,0.41246,0.36531,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
270,16695,0.3095,0.44887,0.22271,0.94855,0.87718,0.9343,0.63438,0.42031,0.41283,0.36561,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738
271,16734.1,0.35428,0.4679,0.23621,0.94606,0.87718,0.93379,0.63491,0.41893,0.41474,0.36257,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
272,16773.4,0.32435,0.45954,0.22863,0.94759,0.87282,0.93301,0.6347,0.41819,0.41552,0.36292,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342
273,16812.3,0.30412,0.44649,0.217,0.94407,0.875,0.93284,0.63431,0.41948,0.41609,0.36245,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
274,16851.3,0.29377,0.4446,0.21125,0.94658,0.87009,0.92953,0.63094,0.42073,0.41453,0.36379,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946
275,16890.6,0.29778,0.45019,0.21184,0.94839,0.87274,0.93042,0.6321,0.41982,0.4138,0.36394,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
276,16929.6,0.28616,0.45101,0.2115,0.9458,0.87172,0.93103,0.63344,0.41943,0.41293,0.36359,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
277,16968.7,0.30427,0.45373,0.21478,0.94382,0.87227,0.93146,0.63474,0.41799,0.41347,0.36381,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
278,17007.9,0.31375,0.45787,0.21622,0.94573,0.87506,0.934,0.63682,0.41724,0.41272,0.36453,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154
279,17046.9,0.30377,0.45404,0.21595,0.94742,0.87227,0.93319,0.63737,0.41778,0.40992,0.36446,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
280,17085.8,0.32415,0.46642,0.22565,0.94557,0.87236,0.93274,0.63729,0.41697,0.41052,0.36373,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758
281,17124.8,0.31742,0.46703,0.22872,0.94518,0.87522,0.9333,0.64013,0.41607,0.41099,0.36283,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
282,17164.1,0.29449,0.44436,0.20818,0.9464,0.87336,0.93257,0.63994,0.41579,0.40942,0.36072,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362
283,17203.3,0.29241,0.4433,0.20833,0.94459,0.87555,0.93242,0.63939,0.41497,0.40997,0.35976,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
284,17242.4,0.28854,0.44588,0.20763,0.94514,0.87227,0.93147,0.63712,0.41587,0.40945,0.36086,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966
285,17281.8,0.27769,0.43983,0.20057,0.94615,0.87283,0.93437,0.63979,0.41587,0.40971,0.36058,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
286,17320.8,0.29865,0.4395,0.20957,0.94783,0.87118,0.93287,0.64114,0.41438,0.40952,0.35968,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
287,17359.8,0.28663,0.43909,0.21015,0.94768,0.87227,0.93373,0.64334,0.41227,0.40814,0.35782,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
288,17399.1,0.27417,0.43878,0.20473,0.94791,0.87172,0.93553,0.64606,0.41193,0.40801,0.35724,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174
289,17438.2,0.28995,0.45031,0.20495,0.94848,0.87063,0.9332,0.64652,0.41023,0.40863,0.35585,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
290,17477.3,0.2791,0.43593,0.20711,0.94884,0.87071,0.93452,0.64721,0.41082,0.40804,0.35583,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778
291,17516.7,0.29707,0.43526,0.20548,0.94932,0.86909,0.93206,0.64746,0.41007,0.40789,0.35446,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
292,17555.7,0.2861,0.42689,0.20851,0.95082,0.869,0.93306,0.64843,0.40748,0.40911,0.35177,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382
293,17594.7,0.28192,0.43574,0.20801,0.94985,0.86851,0.93192,0.64933,0.40774,0.40838,0.35156,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
294,17633.9,0.28122,0.43466,0.20754,0.94907,0.86845,0.93155,0.64894,0.4081,0.40846,0.35147,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986
295,17672.8,0.28757,0.43492,0.21175,0.94891,0.86954,0.932,0.64982,0.40807,0.40901,0.35159,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
296,17711.9,0.29569,0.43606,0.21239,0.94929,0.869,0.9333,0.65107,0.40806,0.40826,0.35184,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
297,17750.9,0.36679,0.47843,0.24558,0.95115,0.87157,0.93412,0.65077,0.40667,0.40987,0.35196,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
298,17790.3,0.31418,0.4487,0.21164,0.94811,0.87063,0.9323,0.64942,0.40551,0.41088,0.35118,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194
299,17829.4,0.31548,0.44422,0.22184,0.94914,0.87009,0.93199,0.64857,0.40509,0.41111,0.35005,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
300,17868.5,0.3599,0.47485,0.23876,0.94736,0.87009,0.93261,0.64962,0.4054,0.40832,0.35248,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798
301,17907.7,0.30292,0.45102,0.21264,0.94997,0.8707,0.93432,0.65097,0.40574,0.40834,0.35223,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
302,17946.8,0.34795,0.46396,0.23403,0.94798,0.87336,0.93303,0.6507,0.40512,0.40798,0.352,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402
303,17985.8,0.31969,0.45359,0.21771,0.9491,0.87063,0.93098,0.64995,0.40518,0.40753,0.35207,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
304,18025,0.28602,0.43494,0.20314,0.95123,0.87311,0.93438,0.65293,0.40544,0.4059,0.35215,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006
305,18064,0.2853,0.43312,0.19932,0.9483,0.87063,0.93303,0.65212,0.40497,0.40544,0.35166,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
306,18103.3,0.27527,0.4257,0.19694,0.9457,0.869,0.92995,0.64919,0.40463,0.40649,0.35115,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
307,18142.4,0.26803,0.42829,0.19902,0.94519,0.87543,0.93428,0.65225,0.40501,0.40791,0.35148,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
