epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
397,6819.09,0.9171,0.62734,1.16521,0.91168,0.84061,0.91054,0.70211,0.99915,0.57161,1.09344,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
398,6837.95,0.92119,0.61854,1.16518,0.91006,0.84061,0.91051,0.70262,0.99884,0.57137,1.09319,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394
399,6853.7,0.91841,0.61556,1.15918,0.91153,0.84061,0.9102,0.70262,0.99886,0.57106,1.09304,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
400,6866.41,0.91634,0.62503,1.17113,0.91088,0.84061,0.91117,0.70296,0.99873,0.57105,1.09297,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998
401,6884.04,0.91356,0.61424,1.1583,0.91015,0.84061,0.91114,0.70268,0.99867,0.57125,1.09289,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
402,6896.78,0.91895,0.63118,1.1714,0.91121,0.84061,0.91064,0.70245,0.99836,0.57104,1.09275,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602
403,6914.81,0.91311,0.61358,1.16078,0.91122,0.84033,0.9111,0.70264,0.99836,0.57065,1.09281,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
404,6927.83,0.92513,0.62811,1.16608,0.91104,0.83952,0.911,0.70313,0.99794,0.57098,1.09246,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206
405,6945.69,0.91489,0.61229,1.15558,0.91119,0.83952,0.91069,0.70282,0.9978,0.57094,1.09235,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
406,6958.65,0.91178,0.61558,1.15913,0.91129,0.84007,0.91079,0.70289,0.99771,0.5707,1.09224,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
407,6976.56,0.90412,0.61112,1.15655,0.91186,0.84007,0.91143,0.70294,0.99748,0.57069,1.09211,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
408,6989.45,0.90365,0.61509,1.15647,0.91012,0.83952,0.9114,0.70322,0.99814,0.57051,1.09268,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414
409,7006.8,0.90004,0.61004,1.15356,0.90919,0.84007,0.91093,0.70314,0.9979,0.57051,1.0926,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
410,7019.62,0.89337,0.60257,1.15331,0.90956,0.84061,0.91163,0.70391,0.99754,0.5697,1.09196,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018
411,7037.12,0.9151,0.6166,1.16172,0.90837,0.84007,0.91121,0.70445,0.99737,0.56943,1.09205,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
412,7049.95,0.89543,0.60962,1.15632,0.9088,0.84061,0.91176,0.70396,0.99734,0.56948,1.09208,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622
413,7067.42,0.8867,0.59839,1.14831,0.90961,0.8417,0.91231,0.70422,0.99681,0.56918,1.0917,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
414,7080.66,0.90529,0.60283,1.15452,0.90851,0.84012,0.91145,0.70402,0.99665,0.56907,1.0915,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226
415,7098.9,0.88686,0.60055,1.14945,0.9097,0.84007,0.91218,0.70474,0.99635,0.56947,1.09132,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
416,7112.24,0.89319,0.60691,1.1523,0.91073,0.84061,0.91269,0.70444,0.99599,0.56884,1.09099,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
417,7130.82,0.88535,0.59528,1.15089,0.91028,0.84116,0.913,0.70507,0.99574,0.56883,1.0908,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
418,7143.99,0.87826,0.59343,1.14276,0.90933,0.84061,0.91258,0.70505,0.99532,0.5686,1.09063,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434
419,7162.17,0.89141,0.60881,1.15567,0.90995,0.84116,0.91318,0.70528,0.99513,0.56877,1.0905,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
420,7174.97,0.88173,0.5908,1.14102,0.91029,0.84061,0.91264,0.70523,0.99502,0.56883,1.09037,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038
421,7191.81,0.89959,0.60535,1.15627,0.91146,0.84116,0.913,0.70544,0.99459,0.56862,1.09002,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
422,7204.76,0.8826,0.59858,1.14642,0.91133,0.84152,0.91317,0.70494,0.99426,0.56844,1.0898,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642
423,7222.77,0.88435,0.59823,1.14712,0.91099,0.84116,0.91226,0.70505,0.99393,0.56862,1.08968,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
424,7235.53,0.88749,0.59785,1.14511,0.9121,0.84116,0.91307,0.70525,0.99419,0.56815,1.08979,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246
425,7253.18,0.87502,0.59246,1.14221,0.91247,0.84061,0.91247,0.7048,0.99412,0.56847,1.08986,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
426,7266.12,0.87377,0.59226,1.14308,0.91482,0.84116,0.91318,0.70534,0.99405,0.56892,1.08976,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
427,7283.34,0.88894,0.60104,1.1497,0.91556,0.84116,0.91314,0.70514,0.9944,0.56923,1.08999,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
428,7296.13,0.88051,0.59063,1.14075,0.91364,0.84061,0.91281,0.70482,0.99418,0.56931,1.08996,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454
429,7314.51,0.89058,0.59581,1.1461,0.91409,0.84116,0.91317,0.705,0.99419,0.56976,1.08989,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
430,7327.58,0.8732,0.59771,1.1451,0.91231,0.84116,0.91348,0.70505,0.99423,0.56938,1.0899,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058
431,7345.7,0.87871,0.59031,1.14315,0.91193,0.84116,0.91319,0.70443,0.99402,0.56933,1.08974,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
432,7362.59,0.87804,0.58848,1.14402,0.91257,0.84116,0.91316,0.70535,0.99386,0.56945,1.08959,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662
433,7377.34,0.88412,0.59069,1.14248,0.91275,0.8417,0.91373,0.7053,0.99367,0.56909,1.08941,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
434,7393.01,0.86823,0.58844,1.13737,0.91149,0.84225,0.91369,0.70542,0.99323,0.56896,1.08933,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266
435,7408.39,0.8733,0.58946,1.14062,0.9123,0.84279,0.91395,0.70538,0.9934,0.56905,1.08936,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068
436,7424.34,0.86583,0.58344,1.13461,0.9129,0.8417,0.91421,0.70599,0.99301,0.56856,1.08923,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
437,7439.75,0.87812,0.58802,1.14068,0.91366,0.84329,0.91398,0.70577,0.99282,0.56834,1.08911,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672
438,7454.92,0.86718,0.59318,1.13789,0.91351,0.84279,0.91393,0.70599,0.99235,0.56819,1.08881,0.0040422,0.0013474,0.0040422,0.0013474,0.0040422,0.0013474,0.0040422,0.0013474
439,7470.8,0.86367,0.58796,1.13739,0.91267,0.84225,0.9139,0.70589,0.99243,0.56831,1.08886,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276
440,7485.65,0.86604,0.57967,1.13586,0.91112,0.84498,0.91458,0.70601,0.99206,0.56839,1.08852,0.0039234,0.0013078,0.0039234,0.0013078,0.0039234,0.0013078,0.0039234,0.0013078
441,7502.49,0.87182,0.58916,1.13709,0.91215,0.84443,0.91464,0.7062,0.99224,0.56843,1.08871,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
442,7516.81,0.87389,0.58719,1.134,0.91426,0.84395,0.91477,0.70649,0.99215,0.56804,1.08863,0.0038046,0.0012682,0.0038046,0.0012682,0.0038046,0.0012682,0.0038046,0.0012682
443,7551.08,0.86468,0.58768,1.13141,0.90846,0.84607,0.91393,0.70608,0.9922,0.56847,1.08863,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484
444,7586.41,0.84719,0.57542,1.12553,0.90779,0.84662,0.91442,0.70574,0.99195,0.56824,1.08861,0.0036858,0.0012286,0.0036858,0.0012286,0.0036858,0.0012286,0.0036858,0.0012286
445,7615.34,0.86326,0.57835,1.13187,0.90842,0.84466,0.91438,0.70609,0.99229,0.56881,1.08862,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088
446,7649.95,0.8537,0.57584,1.13169,0.90694,0.84552,0.91436,0.70592,0.992,0.56856,1.08858,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
447,7682.2,0.86073,0.57858,1.12837,0.90814,0.84498,0.91391,0.70649,0.99122,0.56885,1.08809,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692
448,7710.16,0.86339,0.5816,1.13566,0.90613,0.84552,0.9143,0.70658,0.99121,0.56877,1.08803,0.0034482,0.0011494,0.0034482,0.0011494,0.0034482,0.0011494,0.0034482,0.0011494
449,7739.58,0.86332,0.5871,1.13427,0.91196,0.84246,0.9141,0.70642,0.9914,0.56894,1.08821,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296
450,7770.37,0.86636,0.58055,1.12814,0.91132,0.84137,0.91417,0.70607,0.99133,0.56946,1.08818,0.0033294,0.0011098,0.0033294,0.0011098,0.0033294,0.0011098,0.0033294,0.0011098
451,7797.6,0.85273,0.57356,1.12619,0.91117,0.84061,0.91383,0.70584,0.99074,0.56959,1.08781,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
452,7832.52,0.84634,0.56808,1.12457,0.91161,0.84116,0.91371,0.70607,0.99055,0.56976,1.08791,0.0032106,0.0010702,0.0032106,0.0010702,0.0032106,0.0010702,0.0032106,0.0010702
453,7859.61,0.85868,0.57836,1.13,0.91188,0.84061,0.91378,0.70608,0.9904,0.56996,1.08776,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504
454,7895.11,0.86153,0.58022,1.13135,0.90823,0.8427,0.91405,0.70623,0.99021,0.56988,1.0876,0.0030918,0.0010306,0.0030918,0.0010306,0.0030918,0.0010306,0.0030918,0.0010306
455,7926.27,0.84606,0.56577,1.12545,0.90989,0.8417,0.91419,0.70614,0.9901,0.57004,1.08742,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108
456,7959.39,0.85305,0.5644,1.12486,0.90789,0.84334,0.91379,0.70711,0.98948,0.56959,1.08718,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
457,7994.4,0.84399,0.57416,1.12384,0.90935,0.84328,0.91451,0.70737,0.98914,0.56941,1.0871,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712
458,8034.07,0.85495,0.57375,1.12897,0.90897,0.84279,0.91434,0.70725,0.98902,0.56935,1.08701,0.0028542,0.0009514,0.0028542,0.0009514,0.0028542,0.0009514,0.0028542,0.0009514
459,8069.04,0.85434,0.57687,1.13424,0.9106,0.83954,0.91442,0.70748,0.98889,0.56971,1.08687,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316
460,8103.7,0.84793,0.56751,1.12633,0.90959,0.84023,0.91438,0.70796,0.98861,0.56964,1.08662,0.0027354,0.0009118,0.0027354,0.0009118,0.0027354,0.0009118,0.0027354,0.0009118
461,8133.31,0.83671,0.56657,1.11917,0.91159,0.83864,0.91435,0.70721,0.98858,0.56948,1.08661,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
462,8158.22,0.83496,0.56327,1.11772,0.91111,0.83924,0.91423,0.70751,0.9882,0.56955,1.0864,0.0026166,0.0008722,0.0026166,0.0008722,0.0026166,0.0008722,0.0026166,0.0008722
463,8190.53,0.8504,0.57278,1.1252,0.91095,0.83897,0.91424,0.70755,0.98859,0.57017,1.08658,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524
464,8216.55,0.84746,0.56976,1.12694,0.91915,0.83461,0.91415,0.70745,0.98822,0.57055,1.08638,0.0024978,0.0008326,0.0024978,0.0008326,0.0024978,0.0008326,0.0024978,0.0008326
465,8243.65,0.83157,0.5639,1.11775,0.91391,0.83788,0.91418,0.7079,0.98778,0.5711,1.08539,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128
466,8277.3,0.83878,0.55931,1.11903,0.91934,0.8337,0.91402,0.70782,0.98736,0.57098,1.08542,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
467,8313.06,0.83301,0.5693,1.1202,0.91983,0.83297,0.91402,0.70796,0.98693,0.57065,1.08509,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732
468,8335.9,0.8346,0.56132,1.11589,0.92032,0.83227,0.914,0.70734,0.9872,0.57076,1.08521,0.0022602,0.0007534,0.0022602,0.0007534,0.0022602,0.0007534,0.0022602,0.0007534
469,8349.24,0.83482,0.56001,1.11304,0.921,0.83352,0.91438,0.70753,0.98686,0.57101,1.08493,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336
470,8365.93,0.83242,0.56459,1.11508,0.91983,0.83296,0.91409,0.70743,0.98608,0.57017,1.08436,0.0021414,0.0007138,0.0021414,0.0007138,0.0021414,0.0007138,0.0021414,0.0007138
471,8383.48,0.83126,0.55903,1.11924,0.91897,0.83573,0.91477,0.70778,0.9858,0.57045,1.08432,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
472,8396.86,0.83623,0.55817,1.11882,0.92035,0.83255,0.91442,0.70811,0.98584,0.56991,1.08443,0.0020226,0.0006742,0.0020226,0.0006742,0.0020226,0.0006742,0.0020226,0.0006742
473,8417.42,0.82738,0.5572,1.11127,0.91468,0.83679,0.91361,0.70764,0.98573,0.57033,1.08447,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544
474,8432.28,0.83685,0.56694,1.12373,0.91974,0.8357,0.91363,0.70752,0.98593,0.57017,1.08458,0.0019038,0.0006346,0.0019038,0.0006346,0.0019038,0.0006346,0.0019038,0.0006346
475,8446.4,0.83794,0.55907,1.112,0.91823,0.8357,0.91372,0.7082,0.98551,0.57021,1.08417,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148
476,8464.76,0.82349,0.55323,1.10939,0.92106,0.83188,0.91365,0.70801,0.98548,0.57025,1.08421,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
477,8478.9,0.84115,0.56645,1.11992,0.91906,0.83669,0.9143,0.70813,0.98546,0.57017,1.08474,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752
478,8498.43,0.83137,0.56527,1.11842,0.91791,0.83624,0.91391,0.70822,0.98513,0.57021,1.08478,0.0016662,0.0005554,0.0016662,0.0005554,0.0016662,0.0005554,0.0016662,0.0005554
479,8512.07,0.82808,0.55407,1.10692,0.91696,0.83679,0.91423,0.70873,0.9849,0.57013,1.08471,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356
480,8531.51,0.83657,0.55685,1.11314,0.91754,0.83819,0.91441,0.70881,0.9845,0.56977,1.08457,0.0015474,0.0005158,0.0015474,0.0005158,0.0015474,0.0005158,0.0015474,0.0005158
481,8545.53,0.83257,0.55909,1.11594,0.91743,0.83679,0.9146,0.70898,0.98416,0.56962,1.0844,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
482,8562.69,0.8251,0.55615,1.11321,0.91772,0.83679,0.91452,0.70927,0.98412,0.56935,1.08424,0.0014286,0.0004762,0.0014286,0.0004762,0.0014286,0.0004762,0.0014286,0.0004762
483,8580.43,0.82579,0.55732,1.11262,0.91752,0.83788,0.91456,0.70952,0.98381,0.56944,1.08398,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564
484,8595.85,0.82649,0.5599,1.11488,0.91749,0.8376,0.91536,0.70958,0.98356,0.56931,1.0838,0.0013098,0.0004366,0.0013098,0.0004366,0.0013098,0.0004366,0.0013098,0.0004366
485,8617.01,0.82976,0.56425,1.1131,0.9175,0.83773,0.9154,0.70997,0.98356,0.56907,1.08378,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168
486,8631.87,0.81677,0.55109,1.10422,0.91698,0.83803,0.91566,0.70946,0.98298,0.569,1.08341,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
487,8649.28,0.80713,0.54633,1.10845,0.91343,0.84093,0.9152,0.70896,0.98272,0.56888,1.08346,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772
488,8665.96,0.81649,0.54964,1.10799,0.91151,0.84336,0.91573,0.70902,0.98276,0.56886,1.08367,0.0010722,0.0003574,0.0010722,0.0003574,0.0010722,0.0003574,0.0010722,0.0003574
489,8680.82,0.82098,0.55685,1.11264,0.91583,0.83741,0.9153,0.70931,0.98185,0.56862,1.0831,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376
490,8701.73,0.8174,0.55372,1.10591,0.91371,0.83952,0.91501,0.70935,0.98174,0.56871,1.08305,0.0009534,0.0003178,0.0009534,0.0003178,0.0009534,0.0003178,0.0009534,0.0003178
491,8719.04,0.78288,0.45988,1.06772,0.91627,0.83788,0.91502,0.70901,0.98145,0.56875,1.08276,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
492,8736.1,0.7072,0.38723,1.02792,0.91611,0.83788,0.9153,0.70936,0.98167,0.56866,1.08308,0.0008346,0.0002782,0.0008346,0.0002782,0.0008346,0.0002782,0.0008346,0.0002782
493,8753.72,0.68998,0.36339,1.01098,0.91452,0.84091,0.91556,0.70927,0.98111,0.56873,1.08297,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584
494,8768.72,0.68027,0.36028,1.01355,0.91591,0.83828,0.91512,0.7093,0.9809,0.5688,1.08283,0.0007158,0.0002386,0.0007158,0.0002386,0.0007158,0.0002386,0.0007158,0.0002386
495,8788.45,0.67868,0.36001,1.01161,0.91508,0.84061,0.91546,0.70902,0.98097,0.56925,1.08302,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188
496,8802.22,0.66346,0.34818,0.99963,0.91691,0.83897,0.91556,0.70958,0.98098,0.56877,1.08301,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
497,8822.71,0.66686,0.35343,0.99663,0.91505,0.84077,0.91565,0.70959,0.98066,0.56927,1.08283,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792
498,8837.32,0.65944,0.34888,0.99368,0.9154,0.84061,0.91558,0.70962,0.98067,0.5694,1.08276,0.0004782,0.0001594,0.0004782,0.0001594,0.0004782,0.0001594,0.0004782,0.0001594
499,8852.57,0.65731,0.34442,0.99342,0.91615,0.84091,0.91542,0.70944,0.9805,0.5691,1.08282,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396
500,8872.08,0.64704,0.34066,0.98348,0.91683,0.84061,0.91565,0.70931,0.98064,0.56923,1.08286,0.0003594,0.0001198,0.0003594,0.0001198,0.0003594,0.0001198,0.0003594,0.0001198
